recette_id,nom,description,couleur_hex,collection,Rang,ligne,format,nb_unites,instructions,notes,ingredient_type,ingredient_nom,quantite_g,cout_ingredient,cure,prix_vente,image_url,statut,image_url_noel,colsSecondaires,desc_emballage,Surgras,ingredient_inci
30,CLUB PRIVÉ,"Il y a des savons qui racontent une histoire avant même d'être utilisés. Club privé s'annonce avec ses marbrures crème et chocolat, son parfum de tabac blond et de bois ambrés qui s'installe doucement. La vanille enveloppe, le cigare intrigue, les muscs chauds restent. Un savon pour ceux qui savent apprécier les choses qui ont du caractère.",#6B5229,SAPONICA,1,SAVON,,9,,**Version courte :** Une vanille suave traversée d'un souffle de cigare.,Beurres,Beurre de karité,65,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,,Une vanille suave traversée d'un souffle de cigare.,8%,Butyrospermum parkii (Shea) Butter
30,CLUB PRIVÉ,"Il y a des savons qui racontent une histoire avant même d'être utilisés. Club privé s'annonce avec ses marbrures crème et chocolat, son parfum de tabac blond et de bois ambrés qui s'installe doucement. La vanille enveloppe, le cigare intrigue, les muscs chauds restent. Un savon pour ceux qui savent apprécier les choses qui ont du caractère.",#6B5229,SAPONICA,1,SAVON,,9,,**Version courte :** Une vanille suave traversée d'un souffle de cigare.,Ingrédients Liquides,Eau,184,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,,Une vanille suave traversée d'un souffle de cigare.,8%,Aqua
30,CLUB PRIVÉ,"Il y a des savons qui racontent une histoire avant même d'être utilisés. Club privé s'annonce avec ses marbrures crème et chocolat, son parfum de tabac blond et de bois ambrés qui s'installe doucement. La vanille enveloppe, le cigare intrigue, les muscs chauds restent. Un savon pour ceux qui savent apprécier les choses qui ont du caractère.",#6B5229,SAPONICA,1,SAVON,,9,,**Version courte :** Une vanille suave traversée d'un souffle de cigare.,Huiles aromatiques,HA cigare,"11,7",0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,,Une vanille suave traversée d'un souffle de cigare.,8%,Fragrance
30,CLUB PRIVÉ,"Il y a des savons qui racontent une histoire avant même d'être utilisés. Club privé s'annonce avec ses marbrures crème et chocolat, son parfum de tabac blond et de bois ambrés qui s'installe doucement. La vanille enveloppe, le cigare intrigue, les muscs chauds restent. Un savon pour ceux qui savent apprécier les choses qui ont du caractère.",#6B5229,SAPONICA,1,SAVON,,9,,**Version courte :** Une vanille suave traversée d'un souffle de cigare.,Huiles aromatiques,HA vanille,"7,8",0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,,Une vanille suave traversée d'un souffle de cigare.,8%,Fragrance
30,CLUB PRIVÉ,"Il y a des savons qui racontent une histoire avant même d'être utilisés. Club privé s'annonce avec ses marbrures crème et chocolat, son parfum de tabac blond et de bois ambrés qui s'installe doucement. La vanille enveloppe, le cigare intrigue, les muscs chauds restent. Un savon pour ceux qui savent apprécier les choses qui ont du caractère.",#6B5229,SAPONICA,1,SAVON,,9,,**Version courte :** Une vanille suave traversée d'un souffle de cigare.,Huiles,Huile de coco,260,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,,Une vanille suave traversée d'un souffle de cigare.,8%,Cocos nucifera (Coconut) Oil
30,CLUB PRIVÉ,"Il y a des savons qui racontent une histoire avant même d'être utilisés. Club privé s'annonce avec ses marbrures crème et chocolat, son parfum de tabac blond et de bois ambrés qui s'installe doucement. La vanille enveloppe, le cigare intrigue, les muscs chauds restent. Un savon pour ceux qui savent apprécier les choses qui ont du caractère.",#6B5229,SAPONICA,1,SAVON,,9,,**Version courte :** Une vanille suave traversée d'un souffle de cigare.,Huiles,Huile de tournesol oléique,325,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,,Une vanille suave traversée d'un souffle de cigare.,8%,"Helianthus Annuus (Sunflower) Seed Oil (High Oleic, 80%)"
30,CLUB PRIVÉ,"Il y a des savons qui racontent une histoire avant même d'être utilisés. Club privé s'annonce avec ses marbrures crème et chocolat, son parfum de tabac blond et de bois ambrés qui s'installe doucement. La vanille enveloppe, le cigare intrigue, les muscs chauds restent. Un savon pour ceux qui savent apprécier les choses qui ont du caractère.",#6B5229,SAPONICA,1,SAVON,,9,,**Version courte :** Une vanille suave traversée d'un souffle de cigare.,Ingrédients Secs,Soude caustique (NaOH),92,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773449731/Clubprive_vatlos.jpg,,Une vanille suave traversée d'un souffle de cigare.,8%,Sodium Hydroxide
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Argiles,Argile blanche,14,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,Kaolin (Bolus Alba)
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Beurres,Beurre de karité,65,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,Butyrospermum parkii (Shea) Butter
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Ingrédients Liquides,Eau,184,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,Aqua
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Huiles aromatiques,HA pivoine,8,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,Paeonia Lactiflora (Peony) Flower Oil
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Huiles aromatiques,HA thé vert,4,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,Camellia Sinensis (Green Tea) Leaf Oil
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Huiles essentielles,HE lavande,3,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,lavandula angustifolia (lavender) oil
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Huiles,Huile de coco,260,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,Cocos nucifera (Coconut) Oil
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Huiles,Huile de tournesol oléique,325,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,"Helianthus Annuus (Sunflower) Seed Oil (High Oleic, 80%)"
31,DÉLICAT,"Pivoine et lavande se rencontrent dans une danse florale toute en délicatesse. L'argile blanche purifie en douceur, le thé vert protège, et ensemble ils créent une mousse soyeuse qui enveloppe la peau d'un voile parfumé. Délicat, c'est le savon des matins tranquilles et des peaux qui méritent qu'on prenne soin d'elles.",#AF99A4,SAPONICA,1,SAVON,,9,,Fleurs de lavande sur le dessus,Ingrédients Secs,Soude caustique (NaOH),92,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418760/D%C3%A9licat_vdewef.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DelicatNoel_b8setp.jpg,,Pivoine et Lavande. L'élégance d'un voile parfumé.,8%,Sodium Hydroxide
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Argiles,Argile rose,"17,5",0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,Kaolin (Bolus Alba) / Illite (Bolus Alba)
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Beurres,Beurre de karité,65,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,Butyrospermum parkii (Shea) Butter
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Ingrédients Liquides,Eau,184,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,Aqua
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Huiles essentielles,HE géranium rosat,10,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,pelargonium graveolens flower oil
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Huiles essentielles,HE ylang-ylang,5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,Cananga Odorata (Ylang Ylang) Flower Oil
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Huiles,Huile de coco,260,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,Cocos nucifera (Coconut) Oil
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Huiles,Huile de tournesol oléique,325,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,"Helianthus Annuus (Sunflower) Seed Oil (High Oleic, 80%)"
32,DOUCE PENSÉE,"Un bouquet déposé sur la peau. Le géranium rosat équilibre, le ylang-ylang enveloppe d'une chaleur florale presque tropicale, et l'Argile rose apaise en douceur. Des Pétales de roses couronnent chaque barre comme un geste d'attention. Douce pensée, c'est le savon qu'on offre quand les mots ne suffisent pas.",#E76877,SAPONICA,1,SAVON,,9,,"17.5g Argile rose = 5 c. à thé / Pétales de roses sur le dessus / ¼ blanc, ¾ rose, mélanger à la main",Ingrédients Secs,Soude caustique (NaOH),92,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/Doucepensee_jgnf8a.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773418761/DoucepenseeNoel_tygoxv.jpg,,"Savon qui apaise l'esprit autant qu'il embellit la peau, un bouquet délicat déposé sur le cœur.",8%,Sodium Hydroxide
